0.1724442831	1.97606
0.1040703874	1.93908
0.0701598764	1.91957
0.03364775	1.90032
0.0220137723	1.89435
0.0173000767	1.89290
0.010089386	1.88895
0.0052189179	1.88572
0.0016044916	1.88496
